,contributors,coordinates,created_at,display_text_range,entities,extended_entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,source,truncated,user,datetime
0,,,Fri May 03 07:28:19 +0000 2019,"[0, 120]","{'hashtags': [{'text': 'Venezuela', 'indices': [0, 10]}, {'text': 'Maduro', 'indices': [47, 54]}, {'text': 'May1', 'indices': [115, 120]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cJfKRqYnSZ', 'expanded_url': 'https://twitter.com/ThomasVLinge/status/1123231088170754049', 'display_url': 'twitter.com/ThomasVLinge/s…', 'indices': [121, 144]}]}",,2,False,"#Venezuela:
soldado que desertó del régimen de #Maduro esta mañana proclamando ""Seguiré a Guaidó hasta la muerte.""
#May1 https://t.co/cJfKRqYnSZ",,1124214083874504705,1124214083874504705,,,,,,True,es,"{'iso_language_code': 'es', 'result_type': 'recent'}",,False,"{'created_at': 'Tue Apr 30 14:22:14 +0000 2019', 'id': 1123231088170754049, 'id_str': '1123231088170754049', 'full_text': '#Venezuela 🇻🇪: soldier who defected from the #Maduro regime this morning proclaiming ""I will follow Guaido to death"". #30Abr #OperacionLibertad https://t.co/snOPOnpffn', 'truncated': False, 'display_text_range': [0, 143], 'entities': {'hashtags': [{'text': 'Venezuela', 'indices': [0, 10]}, {'text': 'Maduro', 'indices': [45, 52]}, {'text': '30Abr', 'indices': [118, 124]}, {'text': 'OperacionLibertad', 'indices': [125, 143]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1123231027244294144, 'id_str': '1123231027244294144', 'indices': [144, 167], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1123231027244294144/pu/img/T4nOGWh82lR0k-js.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1123231027244294144/pu/img/T4nOGWh82lR0k-js.jpg', 'url': 'https://t.co/snOPOnpffn', 'display_url': 'pic.twitter.com/snOPOnpffn', 'expanded_url': 'https://twitter.com/ThomasVLinge/status/1123231088170754049/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1123231027244294144, 'id_str': '1123231027244294144', 'indices': [144, 167], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1123231027244294144/pu/img/T4nOGWh82lR0k-js.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1123231027244294144/pu/img/T4nOGWh82lR0k-js.jpg', 'url': 'https://t.co/snOPOnpffn', 'display_url': 'pic.twitter.com/snOPOnpffn', 'expanded_url': 'https://twitter.com/ThomasVLinge/status/1123231088170754049/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 41833, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1123231027244294144/pu/vid/640x360/OeCPCFBAMBHXRxcd.mp4?tag=9'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1123231027244294144/pu/vid/320x180/kFSwNGKBleRk8hCl.mp4?tag=9'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1123231027244294144/pu/pl/9C-ecAydLdEpZF2I.m3u8?tag=9'}]}, 'additional_media_info': {'monetizable': False}}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1123229533543501824, 'in_reply_to_status_id_str': '1123229533543501824', 'in_reply_to_user_id': 1077181999, 'in_reply_to_user_id_str': '1077181999', 'in_reply_to_screen_name': 'ThomasVLinge', 'user': {'id': 1077181999, 'id_str': '1077181999', 'name': 'Thomas van Linge', 'screen_name': 'ThomasVLinge', 'location': 'Amsterdam, the Netherlands', 'description': '22 yr. Passionate about freedom, democracy, human rights and the preservation of our wildlife. Reporting on (and mapping out) wars, uprisings and conservation', 'url': 'https://t.co/OCIC8RStej', 'entities': {'url': {'urls': [{'url': 'https://t.co/OCIC8RStej', 'expanded_url': 'http://www.mediafire.com/convkey/0d20/r8f27om2q4i1ldzzg.jpg', 'display_url': 'mediafire.com/convkey/0d20/r…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 48598, 'friends_count': 1329, 'listed_count': 1463, 'created_at': 'Thu Jan 10 17:23:34 +0000 2013', 'favourites_count': 6683, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 41610, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1045429183118278665/5Wl3rQfn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1045429183118278665/5Wl3rQfn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1077181999/1503794414', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 582, 'favorite_count': 922, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",1.123231088170754e+18,1123231088170754049,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 2441011262, 'id_str': '2441011262', 'name': 'YosoyYdo', 'screen_name': 'YosoyYdo', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 60, 'friends_count': 38, 'listed_count': 0, 'created_at': 'Sun Apr 13 04:20:55 +0000 2014', 'favourites_count': 768, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6733, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1101884703496232960/ZDmUuFEy_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1101884703496232960/ZDmUuFEy_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2441011262/1549092502', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",2019-05-03 07:28:19+00:00
1,,,Thu May 02 13:57:56 +0000 2019,"[0, 271]","{'hashtags': [{'text': 'April30', 'indices': [69, 77]}, {'text': 'May1', 'indices': [82, 87]}, {'text': 'Venezuelan', 'indices': [91, 102]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,2,False,"Breakdown of the number of arrests in the context of the protests of #April30 and #May1 in #Venezuelan per states: 
Zulia: 92
Lara: 32
Carabobo: 27
Aragua: 12
Caracas: 10
Mérida: 9
Táchira: 6
Monagas: 6
Trujillo: 3 
Cojedes: 3
Anzóategui: 2
Apure: 1
Barinas: 1
Miranda: 1",,1123949749181263876,1123949749181263876,riebmanandres,1.1239497475245916e+18,1123949747524591616,123199541.0,123199541,False,es,"{'iso_language_code': 'es', 'result_type': 'recent'}",,,,,,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,"{'id': 123199541, 'id_str': '123199541', 'name': 'Andrés Riebman', 'screen_name': 'riebmanandres', 'location': 'Miami, FL', 'description': 'Venezuelan, International Affairs with focus on #LatAm and the #MiddleEast | @FIU Alumnus, @ForoPenal Miami | Tweets and opinions are my own.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 617, 'friends_count': 1146, 'listed_count': 16, 'created_at': 'Mon Mar 15 09:35:07 +0000 2010', 'favourites_count': 2437, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 3178, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '54A8C7', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1080316331076083712/rvDCg0Pq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1080316331076083712/rvDCg0Pq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/123199541/1479942986', 'profile_link_color': '162429', 'profile_sidebar_border_color': '8D9299', 'profile_sidebar_fill_color': '9B9FA1', 'profile_text_color': '0F0B0F', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",2019-05-02 13:57:56+00:00
2,,,Thu May 02 13:32:09 +0000 2019,"[0, 30]","{'hashtags': [{'text': 'May1', 'indices': [25, 30]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1123943218213736448, 'id_str': '1123943218213736448', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/D5kMZu1W0AAAPXd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D5kMZu1W0AAAPXd.jpg', 'url': 'https://t.co/5Ivr0NmuUi', 'display_url': 'pic.twitter.com/5Ivr0NmuUi', 'expanded_url': 'https://twitter.com/xoalexxx1/status/1123943258307137536/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}","{'media': [{'id': 1123943218213736448, 'id_str': '1123943218213736448', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/D5kMZu1W0AAAPXd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D5kMZu1W0AAAPXd.jpg', 'url': 'https://t.co/5Ivr0NmuUi', 'display_url': 'pic.twitter.com/5Ivr0NmuUi', 'expanded_url': 'https://twitter.com/xoalexxx1/status/1123943258307137536/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}, {'id': 1123943234206601216, 'id_str': '1123943234206601216', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/D5kMaqaWkAATTWv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D5kMaqaWkAATTWv.jpg', 'url': 'https://t.co/5Ivr0NmuUi', 'display_url': 'pic.twitter.com/5Ivr0NmuUi', 'expanded_url': 'https://twitter.com/xoalexxx1/status/1123943258307137536/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}, {'id': 1123943247750078465, 'id_str': '1123943247750078465', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/D5kMbc3XoAE0CMi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D5kMbc3XoAE0CMi.jpg', 'url': 'https://t.co/5Ivr0NmuUi', 'display_url': 'pic.twitter.com/5Ivr0NmuUi', 'expanded_url': 'https://twitter.com/xoalexxx1/status/1123943258307137536/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",0,False,Otro Dia Sin Inmigrantes #May1 https://t.co/5Ivr0NmuUi,,1123943258307137536,1123943258307137536,,,,,,False,es,"{'iso_language_code': 'es', 'result_type': 'recent'}",,False,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,"{'id': 189673722, 'id_str': '189673722', 'name': 'Alexxx😁', 'screen_name': 'xoalexxx1', 'location': ' ', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3711, 'friends_count': 1801, 'listed_count': 1, 'created_at': 'Sat Sep 11 22:39:47 +0000 2010', 'favourites_count': 2675, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11794, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/970127110634463232/nM5W9MBw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/970127110634463232/nM5W9MBw_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/189673722/1528674113', 'profile_link_color': '642D8B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",2019-05-02 13:32:09+00:00
3,,,Thu May 02 03:51:30 +0000 2019,"[0, 61]","{'hashtags': [{'text': 'MayDay', 'indices': [17, 24]}, {'text': '1May', 'indices': [25, 30]}, {'text': 'May1', 'indices': [31, 36]}, {'text': '1mayo', 'indices': [37, 43]}, {'text': 'LATVIA', 'indices': [44, 51]}, {'text': '1919LIVE', 'indices': [52, 61]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SW8OCvoRm1', 'expanded_url': 'https://twitter.com/1919_live/status/1123650683557883904', 'display_url': 'twitter.com/1919_live/stat…', 'indices': [62, 85]}]}",,7,False,Solidarity 🌹🚩⭐️🤝🌹#MayDay #1May #May1 #1mayo #LATVIA #1919LIVE https://t.co/SW8OCvoRm1,,1123797134015369218,1123797134015369218,,,,,,True,es,"{'iso_language_code': 'es', 'result_type': 'recent'}",,False,"{'created_at': 'Wed May 01 18:09:34 +0000 2019', 'id': 1123650683557883904, 'id_str': '1123650683557883904', 'full_text': 'May Day celebrations in Riga, #Latvia.\n\n#history #WWI #OnThisDay #1918LIVE #1919LIVE #1919crowd #GreatWar https://t.co/UvJrLxpbqi', 'truncated': False, 'display_text_range': [0, 105], 'entities': {'hashtags': [{'text': 'Latvia', 'indices': [30, 37]}, {'text': 'history', 'indices': [40, 48]}, {'text': 'WWI', 'indices': [49, 53]}, {'text': 'OnThisDay', 'indices': [54, 64]}, {'text': '1918LIVE', 'indices': [65, 74]}, {'text': '1919LIVE', 'indices': [75, 84]}, {'text': '1919crowd', 'indices': [85, 95]}, {'text': 'GreatWar', 'indices': [96, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1123650679971700736, 'id_str': '1123650679971700736', 'indices': [106, 129], 'media_url': 'http://pbs.twimg.com/media/D5gCVw9W4AAtoJS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D5gCVw9W4AAtoJS.jpg', 'url': 'https://t.co/UvJrLxpbqi', 'display_url': 'pic.twitter.com/UvJrLxpbqi', 'expanded_url': 'https://twitter.com/1919_Live/status/1123650683557883904/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 441, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1020, 'h': 662, 'resize': 'fit'}, 'medium': {'w': 1020, 'h': 662, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1123650679971700736, 'id_str': '1123650679971700736', 'indices': [106, 129], 'media_url': 'http://pbs.twimg.com/media/D5gCVw9W4AAtoJS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D5gCVw9W4AAtoJS.jpg', 'url': 'https://t.co/UvJrLxpbqi', 'display_url': 'pic.twitter.com/UvJrLxpbqi', 'expanded_url': 'https://twitter.com/1919_Live/status/1123650683557883904/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 441, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1020, 'h': 662, 'resize': 'fit'}, 'medium': {'w': 1020, 'h': 662, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 955468345473716224, 'id_str': '955468345473716224', 'name': '1919 Live', 'screen_name': '1919_Live', 'location': '', 'description': 'Live-tweeting worldwide history as it happened exactly 100 years ago, hour-by-hour. Follow for a glimpse at life after WWI. Currently in 1919.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1563, 'friends_count': 38, 'listed_count': 26, 'created_at': 'Mon Jan 22 15:53:00 +0000 2018', 'favourites_count': 536, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2857, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1079806487709601804/vQLU5Op__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1079806487709601804/vQLU5Op__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/955468345473716224/1555527388', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 7, 'favorite_count': 7, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",1.1236506835578839e+18,1123650683557883904,5,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,"{'id': 836462772565094400, 'id_str': '836462772565094400', 'name': 'John S. Reed🌹(Джон Рид)', 'screen_name': 'JohnReed_1917', 'location': 'Greenwich Village, NYC', 'description': 'John S. Reed #1918LIVE #1919LIVE (contributor #1917LIVE @RT_Com) Journalist, Writer, #Marxist #Bolshevik #Socialist Born Portland, Oregon #ДжонРид Р.С.Ф.С.Р.', 'url': 'https://t.co/hEB9U1j1vW', 'entities': {'url': {'urls': [{'url': 'https://t.co/hEB9U1j1vW', 'expanded_url': 'http://rt.com', 'display_url': 'rt.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4498, 'friends_count': 998, 'listed_count': 87, 'created_at': 'Tue Feb 28 06:27:20 +0000 2017', 'favourites_count': 6933, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 9458, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1072313171824836608/pc2GKwnk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1072313171824836608/pc2GKwnk_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/836462772565094400/1544246332', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",2019-05-02 03:51:30+00:00
4,,,Thu May 02 03:50:00 +0000 2019,"[0, 154]","{'hashtags': [{'text': 'OperacionLibertad', 'indices': [35, 53]}, {'text': 'Venezuela', 'indices': [57, 67]}, {'text': 'May1', 'indices': [96, 101]}, {'text': 'SOSVenezuela', 'indices': [104, 117]}, {'text': 'Latinoamérica', 'indices': [120, 134]}, {'text': 'CaraotaDigitalUS', 'indices': [137, 154]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/r8dLjmcn2m', 'expanded_url': 'https://bit.ly/2V8ltME', 'display_url': 'bit.ly/2V8ltME', 'indices': [70, 93]}], 'media': [{'id': 1123654461770145794, 'id_str': '1123654461770145794', 'indices': [155, 178], 'media_url': 'http://pbs.twimg.com/media/D5gFx5QXoAIPhaE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D5gFx5QXoAIPhaE.jpg', 'url': 'https://t.co/lyxnKAbWJc', 'display_url': 'pic.twitter.com/lyxnKAbWJc', 'expanded_url': 'https://twitter.com/caraotaus/status/1123796755563335680/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}","{'media': [{'id': 1123654461770145794, 'id_str': '1123654461770145794', 'indices': [155, 178], 'media_url': 'http://pbs.twimg.com/media/D5gFx5QXoAIPhaE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D5gFx5QXoAIPhaE.jpg', 'url': 'https://t.co/lyxnKAbWJc', 'display_url': 'pic.twitter.com/lyxnKAbWJc', 'expanded_url': 'https://twitter.com/caraotaus/status/1123796755563335680/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}",1,False,Siga en vivo la última etapa de la #OperacionLibertad en #Venezuela | https://t.co/r8dLjmcn2m   #May1 | #SOSVenezuela | #Latinoamérica | #CaraotaDigitalUS https://t.co/lyxnKAbWJc,,1123796755563335680,1123796755563335680,,,,,,False,es,"{'iso_language_code': 'es', 'result_type': 'recent'}",,False,,,,0,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,"{'id': 298638577, 'id_str': '298638577', 'name': 'Caraota Digital U.S', 'screen_name': 'caraotaus', 'location': 'Estados Unidos', 'description': '¡Tu portal de #noticias donde encontrarás la información directa al grano!', 'url': 'https://t.co/1SeYDouenW', 'entities': {'url': {'urls': [{'url': 'https://t.co/1SeYDouenW', 'expanded_url': 'http://caraotadigital.net/us/', 'display_url': 'caraotadigital.net/us/', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1074311, 'friends_count': 391, 'listed_count': 1668, 'created_at': 'Sat May 14 17:27:52 +0000 2011', 'favourites_count': 2723, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 49880, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1103697665538355201/QEVFJsU0_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1103697665538355201/QEVFJsU0_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/298638577/1551976995', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}",2019-05-02 03:50:00+00:00
