username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DanielBlancoPz;2016-10-26 12:05;19;7;"Movimiento Estudiantil entra a trinchera de la Av. Libertador, dirección Chacao # YoReportoEl26O pic.twitter.com/T9xKfpBJjq";;;#;"791309812789370880";https://twitter.com/DanielBlancoPz/status/791309812789370880
mbellorin2;2016-10-26 12:04;2;0;"# YoReportoEl26O Bulevar El Cafetal con poco tráfico de Plaza Las Américas a Caurimare. En este punto se empieza a desviar a vehículos 11:50 pic.twitter.com/X7GJNHLrpe";;;#;"791309556987138049";https://twitter.com/mbellorin2/status/791309556987138049
PJBarcelona_Anz;2016-10-26 12:03;2;0;"Dip. @ joseolivaresm intenta mover camión que obstruye el paso desde # Vargas hacia # Caracas reportan forcejeo con la GNB # YoReportoEl26O pic.twitter.com/mWtjBFHFYQ";;@;# # #;"791309193177423872";https://twitter.com/PJBarcelona_Anz/status/791309193177423872
MVPB__;2016-10-26 12:02;2;1;""2" (se lee dos) "cuadras"... como se sentirá el gobierno? (si es que siente algo) # SOSVzla # YoReportoEl26O https://twitter.com/ElPitazoTV/status/791297074125996032 …";;;# #;"791309146717036544";https://twitter.com/MVPB__/status/791309146717036544
elfogon;2016-10-26 12:02;3;2;"Después de recorrer la Av. Páez la marcha entra a la Auropista en Quinta Crespo # YoReportoEl26O @ contrapuntovzla";;@;#;"791309039665876992";https://twitter.com/elfogon/status/791309039665876992
caracasapie;2016-10-26 12:00;3;3;"Jóvenes provenientes del estado Aragua en el distribuidor frente al CCCT # YoReportoEl26O pic.twitter.com/EBjjkZuYyN";;;#;"791308500991434752";https://twitter.com/caracasapie/status/791308500991434752
Lehendakari25;2016-10-26 11:51;9;3;"Los violentos en Carabobo, hacen estragos en la Autopista del Este, queman y destrozan frente al Sambil de Valencia # YoReportoEl26O";;;#;"791306306892226560";https://twitter.com/Lehendakari25/status/791306306892226560
LunaPerdomo;2016-10-26 11:51;8;2;"El diputado William Dávila acompaña a Ramos Allup junto a Bernabé Gutiérrez por la Av. Libertador # YoReportoEl26O @ contrapuntovzlapic.twitter.com/5dWLOoghBk";;@;#;"791306269525217288";https://twitter.com/LunaPerdomo/status/791306269525217288
elfogon;2016-10-26 11:50;17;15;"En la Av. O'higgins, ya partió la marcha hacia La Carlota # YoReportoEl26O @ contrapuntovzlapic.twitter.com/UiAAe6RXfB";;@;#;"791306120740691968";https://twitter.com/elfogon/status/791306120740691968
HectorAntolinez;2016-10-26 11:49;2;0;"@ contrapuntovzla # YoReportoEl26O MCM saluda a los presentes pic.twitter.com/sBwWYO8vrO";;@;#;"791305800585216004";https://twitter.com/HectorAntolinez/status/791305800585216004
contrapuntovzla;2016-10-26 11:49;21;4;"# YoReportoEl26O Ya no se puede circular con carros por la autopista Francisco Fajardo de Caracas, destino final de la marcha # Videopic.twitter.com/QkaVhU5z0o";;;# #;"791305668867260416";https://twitter.com/contrapuntovzla/status/791305668867260416
LunaPerdomo;2016-10-26 11:47;16;4;"Habitantes de Misión Vivienda saludan la movilización en la Av. Libertador # YoReportoEl26O @ contrapuntovzlapic.twitter.com/TwzEFzu79c";;@;#;"791305139772612608";https://twitter.com/LunaPerdomo/status/791305139772612608
VictOorHf;2016-10-26 11:45;1;1;"Colinas de Bello Monte # YoReportoEl26O # LaTomaDeVenezuela # 26oct # ENVIVO #pic.twitter.com/H6oZhqzH0M";;;# # # # #pic;"791304720715489280";https://twitter.com/VictOorHf/status/791304720715489280
LunaPerdomo;2016-10-26 11:45;7;2;""Y va a caer, y va a caer", otra consigna # YoReportoEl26O @ contrapuntovzlapic.twitter.com/sLRUxz4DGn";;@;#;"791304700171849728";https://twitter.com/LunaPerdomo/status/791304700171849728
