username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
mueldiaz;2017-05-23 13:53;0;0;"QUE el Mundo lo # 23May # FelizMartes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # JauaHijoDeChávez DICOM @ POTUS @ ONU_es";;@ @;# # # # # #;"867075964823625728";https://twitter.com/mueldiaz/status/867075964823625728
mueldiaz;2017-05-23 13:51;0;0;"QUE el Mundo lo # 23May # FelizMartes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # JauaHijoDeChávez DICOM @ POTUS @ ONU_eshttps://twitter.com/RichardBlancoOf/status/867074587011559424 …";;@ @;# # # # # #;"867075639748300805";https://twitter.com/mueldiaz/status/867075639748300805
mueldiaz;2017-05-22 18:22;0;1;"a darle muestras de Afecto # 22May # FelizLunes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # AtencionMedicaParaElGralVivas";;;# # # # # #;"866781410551623681";https://twitter.com/mueldiaz/status/866781410551623681
mueldiaz;2017-05-22 18:13;0;0;"que el Mundo lo Vea # 22May # FelizLunes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # AtencionMedicaParaElGralVivas";;;# # # # # #;"866779063997931520";https://twitter.com/mueldiaz/status/866779063997931520
mueldiaz;2017-05-22 18:12;0;0;"que el Mundo lo Vea # 22May # FelizLunes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # AtencionMedicaParaElGralVivas";;;# # # # # #;"866778896531935232";https://twitter.com/mueldiaz/status/866778896531935232
mueldiaz;2017-05-22 18:12;0;0;"que el Mundo lo Vea # 22May # FelizLunes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # AtencionMedicaParaElGralVivas";;;# # # # # #;"866778763476029441";https://twitter.com/mueldiaz/status/866778763476029441
mueldiaz;2017-05-22 18:00;0;0;"see this shit @ POTUS # 22May # FelizLunes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # AtencionMedicaParaElGralVivas";;@;# # # # # #;"866775822195142660";https://twitter.com/mueldiaz/status/866775822195142660
mueldiaz;2017-05-22 17:58;1;0;"que el Mundo lo VEA # 22May # FelizLunes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # AtencionMedicaParaElGralVivas";;;# # # # # #;"866775367159336960";https://twitter.com/mueldiaz/status/866775367159336960
mueldiaz;2017-05-22 17:55;0;0;"que el Mundo lo VEA # 22May # FelizLunes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # AtencionMedicaParaElGralVivas";;;# # # # # #;"866774637614702592";https://twitter.com/mueldiaz/status/866774637614702592
mueldiaz;2017-05-22 17:54;0;0;"que el Mundo lo LEA # 22May # FelizLunes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # AtencionMedicaParaElGralVivas";;;# # # # # #;"866774290280194049";https://twitter.com/mueldiaz/status/866774290280194049
mueldiaz;2017-05-22 17:39;0;0;"que el Mundo lo Vea # 22May # FelizLunes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # AtencionMedicaParaElGralVivashttps://twitter.com/ConchaSolutions/status/866251349951950848 …";;;# # # # # #;"866770611988725760";https://twitter.com/mueldiaz/status/866770611988725760
juancgomezsmith;2017-05-22 17:34;0;0;"# SomosMillonesPorElCAMBIO q se suman a la lucha y cada día son más mayoría # MillonesContraLaDictadura";;;# #;"866769327223164928";https://twitter.com/juancgomezsmith/status/866769327223164928
juancgomezsmith;2017-05-22 17:31;0;0;"# SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # SomosMillonesEnContraElHambre 3 Etiquetas q le teme al gobierno.";;;# # #;"866768482469367809";https://twitter.com/juancgomezsmith/status/866768482469367809
juancgomezsmith;2017-05-22 17:29;0;0;"Es realmente increible cómo 2 etiquetas le dieron la vuelta a Vzla # MillonesContraLaDictadura # SomosMillonesPorElCAMBIO el pueblo se suma";;;# #;"866767939999064064";https://twitter.com/juancgomezsmith/status/866767939999064064
juancgomezsmith;2017-05-22 17:28;0;0;"Los # MillonesContraLaDictadura tenemos q despertar de esta pesadilla terrible q estamos viviendo los venezolanos, queremos elecciones ¡YA!";;;#;"866767788475592705";https://twitter.com/juancgomezsmith/status/866767788475592705
juancgomezsmith;2017-05-22 17:15;0;0;"Somos # MillonesContraLaDictadura Madurista a quedado desmostrado en las manifestaciones en calles.";;;#;"866764408575459330";https://twitter.com/juancgomezsmith/status/866764408575459330
juancgomezsmith;2017-05-22 16:59;0;0;"Cada día somos más # MillonesContraLaDictadura del gobierno de Nicolás";;;#;"866760358828158977";https://twitter.com/juancgomezsmith/status/866760358828158977
mueldiaz;2017-05-22 13:48;0;0;"@ POTUS @ ONU_es # 22May # FelizLunes # MillonesContraLaDictadura # NoMásDictadura # MarchaPorLaSalud # AtencionMedicaParaElGralVivas";;@ @;# # # # # #;"866712378326618112";https://twitter.com/mueldiaz/status/866712378326618112
mueldiaz;2017-05-22 13:25;0;0;"ALERTA! evitar daños presten atencion # 22May # FelizLunes # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura # MarchaPorLaSaludhttps://twitter.com/txapulincolorid/status/866664567526633472 …";;;# # # # # #;"866706639524691970";https://twitter.com/mueldiaz/status/866706639524691970
mueldiaz;2017-05-22 13:23;0;0;"QEPDbasta de asesinatos, HDP GOB # 22May # FelizLunes # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura # MarchaPorLaSaludhttps://twitter.com/delgado_rondon/status/866700899598684160 …";;;# # # # # #;"866706211701436416";https://twitter.com/mueldiaz/status/866706211701436416
mueldiaz;2017-05-22 13:22;1;0;"ALERTA # 22May # FelizLunes # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura # MarchaPorLaSaludhttps://twitter.com/RCamachoVzla/status/866705534237499393 …";;;# # # # # # #;"866705760826347525";https://twitter.com/mueldiaz/status/866705760826347525
mueldiaz;2017-05-22 13:21;0;0;"ATENCION # 22May # FelizLunes # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura # MarchaPorLaSaludhttps://twitter.com/alexvzlalibre/status/866534318478413825 …";;;# # # # # # #;"866705572007202817";https://twitter.com/mueldiaz/status/866705572007202817
mueldiaz;2017-05-22 13:20;0;0;"TODA LA LEY # 22May # FelizLunes # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura # MarchaPorLaSaludhttps://twitter.com/EAristeguieta/status/866449260283166720 …";;;# # # # # # #;"866705428968865793";https://twitter.com/mueldiaz/status/866705428968865793
mueldiaz;2017-05-22 13:18;0;0;"ATENCION RT # 22May # FelizLunes # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura # MarchaPorLaSaludhttps://twitter.com/Santinovelota/status/866704400118624256 …";;;# # # # # # #;"866704731472875520";https://twitter.com/mueldiaz/status/866704731472875520
mueldiaz;2017-05-22 13:17;0;0;"Libertad # 22May # FelizLunes # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura # MarchaPorLaSaludhttps://twitter.com/miriamablan/status/866704406884093952 …";;;# # # # # # #;"866704639651196928";https://twitter.com/mueldiaz/status/866704639651196928
CpPintoc93;2017-05-21 18:24;1;0;"Carabobo en resistencia, 50 días de lucha por La Paz y democracia. Somos # MillonesContraLaDictadura # JuntosSomosMaspic.twitter.com/4JiWIUgsvA";;;# #;"866419424659722241";https://twitter.com/CpPintoc93/status/866419424659722241
GioacchinoCP;2017-05-21 16:44;0;0;"# MillonesContraLaDictadura";;;#;"866394235095977986";https://twitter.com/GioacchinoCP/status/866394235095977986
J12VE;2017-05-21 13:59;0;0;"# SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # AHORA # Anzoátegui # 20May # LosVenezolanoQueremos # Caracas # Urgente # Miranda # AHORAhttps://twitter.com/ReinaldoProfeta/status/866312368162209792 …";;;# # # # # # # # # #;"866352715374501888";https://twitter.com/J12VE/status/866352715374501888
