,0,1
418,1087762209118318592,
419,1087778016313438208,http://pbs.twimg.com/media/DxiQV2mWkAEika5.jpg
420,1087774786049245184,http://pbs.twimg.com/media/DxgnU9oWwAATqNS.jpg
421,1087761498859073536,
422,1087744226081816576,http://pbs.twimg.com/media/Dxhxm87WkAE1Pcj.jpg
423,1087741643711827968,
424,1087742070926790656,
425,1087758422400008192,
426,1087759570343202816,http://pbs.twimg.com/ext_tw_video_thumb/1087759523329331200/pu/img/di0lf-Q4jwG-Fj1j.jpg
427,1087746227393966080,
428,1087751108649353216,
429,1087755266181992448,
430,1087750299073294336,
431,1087755165405462528,
432,1087741684635422720,http://pbs.twimg.com/media/DxeBQ8qWsAMa2oe.jpg
433,1087747475027517440,http://pbs.twimg.com/media/DxeeMiyWkAEp_29.jpg
434,1087755180177870848,
435,1087755070643539968,
436,1087747733690245120,http://pbs.twimg.com/media/Dxh0zJ0WoAE-86C.jpg
437,1087753508739338240,
438,1087754352952004608,
439,1087743154839801856,
440,1087757367691878400,
441,1087746712922255360,
442,1087742938279436288,http://pbs.twimg.com/media/DwoflviXQAEbH55.jpg
443,1087744052999716864,
444,1087744944461303808,http://pbs.twimg.com/media/DxhyQwWWoAAJ6hY.jpg
445,1087757996384575488,
446,1087755319965552640,
447,1087752817060777984,http://pbs.twimg.com/media/Dxh49JEWsAAJv5d.jpg
448,1087754795979542528,
449,1087744247720280064,
450,1087747709694554112,http://pbs.twimg.com/media/Dxh0xyDX0AIZFEe.png
451,1087759140217335808,http://pbs.twimg.com/ext_tw_video_thumb/1087759095497744385/pu/img/IpcxBgLpXC6uCQJg.jpg
452,1087753277217914880,
453,1087758761245196288,http://pbs.twimg.com/ext_tw_video_thumb/1087758647730552833/pu/img/Fl7IgtVI4GgPFtTA.jpg
454,1087754595156275200,
455,1087751248051425280,
456,1087757615667531776,
457,1087744087334232064,
458,1087748390803382272,http://pbs.twimg.com/media/DxhYKTgXcAAqceN.jpg
459,1087750602954866688,
460,1087744217873608704,
461,1087757255657877504,
462,1087751921950248960,
463,1087757089902981120,http://pbs.twimg.com/media/Dxh9Tu8VsAAqrLg.jpg
464,1087747228255567872,
465,1087758695323369472,
466,1087751126567534592,http://pbs.twimg.com/media/Dxh32QDWsAYQqQp.jpg
467,1087742623190798336,
468,1087754448242462720,
469,1087731458238832640,http://pbs.twimg.com/media/Dxhl_x6W0AAZmwM.jpg
470,1087740445365555200,
471,1087729783264473088,
472,1087726584499499008,
473,1087741006408310784,
